title,date,text,name
SAFEGUARDING AMERICAN INTERESTS IN THE EAST AND SOUTH CHINA SEAS,5/13/2015,"    With the bilateral relationship that we have _x000D_
with China and the economic interests that we have there, does _x000D_
that stifle us from being a little bit more engaged directly in _x000D_
this issue?",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    The Senate Committee on Health, Education, _x000D_
Labor, and Pensions will please come to order._x000D_
    This morning, we're holding a hearing about the reemergence _x000D_
of vaccine-preventable diseases. Senator Murray and I will each _x000D_
have an opening statement. Then we'll introduce our panel of _x000D_
witnesses. After our witness testimony, Senators will each have _x000D_
5 minutes of questions._x000D_
    We have two panels today and 2 hours for the hearing. We're _x000D_
going to end about noon. We'll have an hour for each panel, and _x000D_
I will end the first panel at 11 o'clock._x000D_
    From smallpox to polio, we have learned in the United _x000D_
States that vaccines save lives. Yet a troubling number of _x000D_
parents are not vaccinating their children. Last September, _x000D_
this committee held a hearing about the Ebola virus. Our _x000D_
witnesses included a brave physician, Dr. Kent Brantly, who _x000D_
worked in Liberia and who contracted Ebola, and a brave father _x000D_
in Sierra Leone who came to warn us about how rapidly the virus _x000D_
was spreading there._x000D_
    The number of people being infected with Ebola was doubling _x000D_
every 3 weeks, and many of those infected were dying, because _x000D_
for Ebola there was and is no cure, and there was and is no _x000D_
vaccine. This produced a near panic in the United States. It _x000D_
changed procedures in nearly every hospital and clinic. I _x000D_
remember one Chattanooga public health officer saying it's all _x000D_
Ebola all the time every day._x000D_
    In response, Congress appropriated more than $5 billion to _x000D_
fight the spread of the virus. The impact of efforts to fight _x000D_
Ebola is that the number of Ebola cases is declining. At the _x000D_
same time, here in the United States we are now experiencing a _x000D_
large outbreak of a disease for which we do have a vaccine._x000D_
    Measles used to sicken up to 4 million Americans each year. _x000D_
Many believed that it was an unpreventable childhood illness. _x000D_
But the introduction of a vaccine in 1963 changed everything. _x000D_
Measles was declared eliminated, meaning absence of continuous _x000D_
disease transmission for greater than 12 months from the United _x000D_
States in 2000._x000D_
    Then from 2001 to 2012, the median yearly number of measles _x000D_
cases reported in all of our country was 60. Today is February _x000D_
10, 2015. It is the 41st day of the year, and already we have _x000D_
seen more cases of measles than we would in a typical year._x000D_
    One measles outbreak in Palatine, IL, a suburb about a half _x000D_
hour from Chicago, has affected at least five babies, all less _x000D_
than 1 year old. Infants and individuals who are _x000D_
immunocompromised are traditionally protected by what is called _x000D_
herd immunity, meaning when more than 9 out of 10 of the people _x000D_
around them are vaccinated, so they don't get sick, and that _x000D_
keeps the babies and others who can't get vaccinated from _x000D_
getting sick. That herd immunity is incredibly important. _x000D_
Measles can cause life threatening complications in children, _x000D_
such as pneumonia or swelling of the brain._x000D_
    Our witnesses today will talk more not just about what is _x000D_
causing this outbreak, but why some parents are choosing not to _x000D_
vaccinate their children. Measles is only one example. This _x000D_
hearing, which was planned before the measles outbreak, reminds _x000D_
us of the importance of vaccines._x000D_
    An analysis of immunization rates across 13 States _x000D_
performed by USA Today found the following: Hundreds of _x000D_
thousands of students attend schools, ranging from small _x000D_
private academies in New York City to large public elementary _x000D_
schools outside Boston to Native American reservation schools _x000D_
in Idaho, where vaccination rates have dropped precipitously _x000D_
low, sometimes under 50 percent._x000D_
    California is 1 of the 20 States that allow parents to _x000D_
claim personal belief exemptions from vaccination requirements. _x000D_
In some areas of Los Angeles, 60 percent to 70 percent of _x000D_
parents at certain schools have filed a personal belief _x000D_
exemption. In those elementary schools, vaccination rates are _x000D_
as low as those in Chad or in South Sudan._x000D_
    The purpose of this hearing is to examine what is standing _x000D_
between healthy children and deadly diseases. It ought to be _x000D_
vaccinations. Too many parents are turning away from sound _x000D_
science. Sound science is this: Vaccines save lives._x000D_
    They save the lives of the people who are vaccinated. They _x000D_
protect the lives of the vulnerable around them, like infants _x000D_
and those who are ill. Vaccines save lives._x000D_
    They protect us from the ravages of awful diseases like _x000D_
polio, which invades the nervous system and can cause _x000D_
paralysis. I can remember as a child how parents were _x000D_
frightened by the prospect of polio for their child. I had _x000D_
classmates who lived in iron lungs. Our majority leader, _x000D_
Senator McConnell, contracted polio as a child._x000D_
    Whooping cough is another example, which causes thick mucus _x000D_
to accumulate in the airways and can make it difficult for _x000D_
babies to breathe; or diphtheria, a bacterial infection that _x000D_
affects the mucous membranes of your nose and throat and can, _x000D_
in advanced stages, damage your heart, kidneys, and nervous _x000D_
system._x000D_
    We have learned that vaccines save lives. They take deadly, _x000D_
awful, ravaging diseases from horror to history._x000D_
    It is troubling to hear that before we've even reached _x000D_
Valentine's Day this year, 121 Americans are sick with measles, _x000D_
a disease eliminated in the United States 15 years ago. It is _x000D_
troubling that a growing number of parents are not following _x000D_
the recommendations of doctors and public health professionals _x000D_
who have been making those recommendations for decades._x000D_
    At a time when we are standing on the cusp of medical _x000D_
breakthroughs never imagined--cutting-edge personalized _x000D_
medicine tailored to an individual's genome, for example--we _x000D_
find ourselves retreading old ground._x000D_
    I now turn to Senator Murray for her opening statement._x000D_
_x000D_
                  Opening Statement of Senator Murray",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Senator Murray, and thank you to _x000D_
you and your staff for working with us to jointly invite the _x000D_
witnesses today. That always produces a better hearing and a _x000D_
good variety of views._x000D_
    Each witness will have up to 5 minutes._x000D_
    We'll ask you, Dr. Schuchat, if you'll summarize your views _x000D_
in 5 minutes so Senators can have a chance to ask questions._x000D_
    Then we'll take an hour. I said before some of the Senators _x000D_
came in that we'll have to end the first panel at 11 so we can _x000D_
get to the second panel, which will go on to 12. I hope all of _x000D_
us can get questions in to the first panel. If not, you'll be _x000D_
first in line on the second panel._x000D_
    Dr. Schuchat is the Director of the National Center for _x000D_
Immunization and Respiratory Diseases at the Centers for _x000D_
Disease Control and Prevention. She has worked at CDC since _x000D_
1998 on immunization, respiratory, and other infectious _x000D_
diseases. She is a Rear Admiral in the U.S. Public Health _x000D_
Service Commissioned Corps and was named Assistant Surgeon _x000D_
General of the U.S. Public Health Service in 2006._x000D_
    Dr. Schuchat, welcome._x000D_
_x000D_
       STATEMENT OF ANNE SCHUCHAT, M.D., (RADM, USPHS), _x000D_
        DIRECTOR, NATIONAL CENTER FOR IMMUNIZATION AND _x000D_
       RESPIRATORY DISEASES, CENTERS FOR DISEASE CONTROL _x000D_
                  AND PREVENTION, ATLANTA, GA",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thanks, Dr. Schuchat. About 10 years ago, _x000D_
Senator Frist, our Senate majority leader, who was also a _x000D_
physician, led a group of us to South Africa, where we found _x000D_
the president of South Africa had rejected the science on HIV/_x000D_
AIDS. He decided it wasn't caused by a virus, and that the cure _x000D_
was the elimination of poverty, setting back South Africa for _x000D_
years in terms of its ability to deal with HIV/AIDS._x000D_
    Now, today, there's information that's on the internet, _x000D_
which is where we were told the South African president had _x000D_
found his information some years ago, that says there was a _x000D_
study published in The Lancet in 1998 by Andrew Wakefield _x000D_
alleging a connection between the measles, mumps, and rubella _x000D_
vaccine, MMR, and autism._x000D_
    Let's say you're a physician or pediatrician, and a parent _x000D_
comes in and says, ``I've been on the internet, and I'm _x000D_
concerned, because I found that according to this medical _x000D_
journal, there is a relationship between the measles and mumps _x000D_
vaccine and autism.'' What would you say to that parent?",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    When you say totally discredited, what do you _x000D_
mean by that?",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    You would say to the parent that that article _x000D_
was just flat wrong.",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    And that numerous studies have shown that it _x000D_
was wrong.",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,    What happened to the author of the article?,corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,    Why?,corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Because of the fraudulent behavior. We've _x000D_
been talking about a variety of vaccines. It struck me, as we _x000D_
were so worried about Ebola last fall--and we're still worried _x000D_
about it--that many of the public health people from Tennessee _x000D_
would point out to me that we had the flu season coming up. How _x000D_
many Americans die each year from the flu?",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Three-thousand to fifty-thousand could die _x000D_
from flu. Is there a vaccine for flu?",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Let's go back to measles for a minute. _x000D_
Measles is not just a runny nose, is it? It is a serious _x000D_
disease. What would you say to a parent who comes in and says, _x000D_
``I'm going to opt not to get the measles vaccine?'' What are _x000D_
the risks of that? How many children who contract measles die?",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Would it be accurate to say that if your _x000D_
child contracted measles in the United States, the chances of a _x000D_
death would be about 1 in 1,000?",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you._x000D_
    Senator Murray.",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thanks, Senator Murray._x000D_
    We'll now move to 5-minute rounds of questions. Senator _x000D_
Collins, Senator Mikulski, Senator Cassidy, Senator Warren will _x000D_
be the first four. For the Senators who just arrived, at 11, _x000D_
we're going to move to the second panel even if we haven't _x000D_
finished the Senators' questions. That will take 15 minutes, _x000D_
and then we'll pick right up where we left off with the _x000D_
Senators who are next in line._x000D_
    Senator Collins._x000D_
_x000D_
                      Statement of Senator Collins",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Senator Collins._x000D_
    Senator Mikulski._x000D_
_x000D_
                     Statement of Senator Mikulski",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Senator Mikulski._x000D_
    Senator Cassidy._x000D_
_x000D_
                      Statement of Senator Cassidy",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,    We need to keep moving.,corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Senator Cassidy._x000D_
    Senator Warren._x000D_
_x000D_
                      Statement of Senator Warren",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Senator Warren._x000D_
    Senator Roberts._x000D_
_x000D_
                      Statement of Senator Roberts",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Senator Roberts._x000D_
    We'll now go to Senator Baldwin. I want to mention again to _x000D_
the Senators that at 11 we're going to excuse Dr. Schuchat and _x000D_
call the second panel for 15 minutes. Then any Senator who _x000D_
hasn't had a chance to ask a question will be the first one up._x000D_
    Senator Baldwin._x000D_
_x000D_
                      Statement of Senator Baldwin",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Dr. Schuchat, I'd like to try to get Senator _x000D_
Franken in before you leave, if we may.",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Senator Baldwin._x000D_
    Senator Franken._x000D_
_x000D_
                      Statement of Senator Franken",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Senator Franken._x000D_
    Dr. Schuchat, maybe I misheard something. The State _x000D_
Department website says that U.S. immigration law requires _x000D_
immigrant visa applicants to obtain certain vaccinations prior _x000D_
to the issuance of an immigrant visa. An adult immigrant to the _x000D_
United States who obtains a visa is required to obtain certain _x000D_
vaccinations, correct?",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    I'm reading it off of the State Department _x000D_
website.",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    I didn't want to leave a different impression _x000D_
if a different impression was untrue.",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Dr. Schuchat, thank you so much for your _x000D_
time. There are a couple of Senators who haven't had a chance _x000D_
to ask questions. I hope they will understand that we want to _x000D_
invite the second panel to come up now, and they will be the _x000D_
first ones up after the next 15 minutes of testimony._x000D_
    I'll now move ahead and introduce the second panel to save _x000D_
time, if I may. First, we'll hear from Dr. Kelly Moore. Dr. _x000D_
Moore is director of the Immunization Program at the Tennessee _x000D_
Department of Health. In this role, she is responsible for _x000D_
promoting proper use of recommended vaccines, as well as _x000D_
overseeing the response to outbreaks of vaccine-preventable _x000D_
disease._x000D_
    She has her undergraduate and medical degrees from _x000D_
Vanderbilt, and a master's of public health from Harvard School _x000D_
of Public Health. I'm completely objective, but the Tennessee _x000D_
Department of Public Health is one of the finest in the _x000D_
country._x000D_
    Dr. Mark Sawyer is professor of Clinical Pediatrics and a _x000D_
pediatric infectious disease specialist at the University of _x000D_
California San Diego and Rady Children's Hospital in San Diego. _x000D_
He's also the medical director at San Diego Immunization _x000D_
Partnership and involved in a variety of immunization projects._x000D_
    Dr. Tim Jacks is a pediatrician and the father of two _x000D_
children who recently were exposed to measles in Arizona. He's _x000D_
an Every Child By Two immunization champion. Every Child By Two _x000D_
is a nonprofit dedicated to increasing vaccination rates among _x000D_
children. His wife is in Arizona caring for their two children. _x000D_
I'm grateful he could be here to tell their story._x000D_
    Dr. Moore, let's begin with you. If the three of you could _x000D_
summarize your comments in 5 minutes, we would appreciate it, _x000D_
and then the Senators will continue questioning.",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Dr. Moore._x000D_
    Dr. Sawyer._x000D_
_x000D_
STATEMENT OF MARK H. SAWYER, M.D., FAAP, PROFESSOR OF CLINICAL _x000D_
  PEDIATRICS, DIVISION OF INFECTIOUS DISEASES, UNIVERSITY OF _x000D_
 CALIFORNIA SAN DIEGO AND RADY CHILDREN'S HOSPITAL, SAN DIEGO, _x000D_
                               CA",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Dr. Sawyer._x000D_
    Dr. Jacks.",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Dr. Jacks, for your personal _x000D_
story, and thank you, Dr. Sawyer and Dr. Moore._x000D_
    Now, we'll go to the Senators who have not yet had a chance _x000D_
to ask questions, and we'll begin with Senator Casey._x000D_
_x000D_
                       Statement of Senator Casey",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Senator Casey._x000D_
    Senator Murphy._x000D_
_x000D_
                      Statement of Senator Murphy",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Senator Murphy._x000D_
    Senator Bennet._x000D_
_x000D_
                      Statement of Senator Bennet",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,    That's 43 seconds----,corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,    We'll put it in the bank.,corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    We have time, and I'm sure all of us would _x000D_
probably like to have a second round of questions._x000D_
    Dr. Moore, I believe you said that the case of measles in _x000D_
Tennessee was in Memphis, an adult in Memphis. Is that correct?",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,    In west Tennessee.,corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    You described how you moved in quickly, and _x000D_
the number of people for just that one case that you had to be _x000D_
in touch with was how many?",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    This is an area where the vaccination rate _x000D_
for measles is what?",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    So it was high. Well, as Dr. Sawyer was _x000D_
talking earlier, I was thinking about the phrase, going viral, _x000D_
and then Dr. Jacks used it. This generation understands the _x000D_
idea of going viral._x000D_
    You're talking about measles flying through the air. That's _x000D_
unlike Ebola, that threw the country into a near--well, a _x000D_
complete panic, actually,--last fall, when Congress _x000D_
appropriated over $5 billion for Ebola-related efforts, and _x000D_
hospitals changed procedures. Ebola dominated what was going on _x000D_
in all the public health departments, yet it can only be spread _x000D_
through contact with bodily fluids. Measles flies through the _x000D_
air. This goes viral. This is a disease that goes viral._x000D_
    We Senators, in a bipartisan way, understand the problem of _x000D_
dealing with highly educated people who get bad information on _x000D_
the internet. That happens to us every day. We deal with that. _x000D_
We know what it is._x000D_
    Let's go back to the going viral. What if this person in _x000D_
west Tennessee, who Dr. Moore acted on quickly--what if that _x000D_
person had been discovered in a part of Los Angeles where 60 to _x000D_
70 percent of parents at certain schools have filed a personal _x000D_
belief exemption from immunization requirements. Describe the _x000D_
number of people and the multiplying of people that would have _x000D_
to be contacted to make certain that the disease didn't spread.",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    You had 800 people, but then each of them _x000D_
might have infected someone else, right?",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    So when you say ``flies through the air,'' we _x000D_
have an example of going viral in modern parlance, I suppose._x000D_
    Dr. Jacks, this may not be an exact comparison, but people _x000D_
ask me why I continued to play the piano when I was young, and _x000D_
I remember responding that I didn't remember my mother giving _x000D_
me a choice about it. I guess I had a choice. We're not talking _x000D_
about taking choices away today from parents._x000D_
    We are talking about a conversation between a pediatrician _x000D_
and a parent. How strongly do you recommend to parents that _x000D_
they vaccinate their children? I suppose the most persuasive _x000D_
thing you can do is tell them the story of your own children. _x000D_
Do you just make a neutral observation about it, or do you come _x000D_
to a conclusion and say, ``I think you should do it?''",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    I'm out of time. I know in our State, years _x000D_
ago, my wife led an effort to establish a medical home for _x000D_
every child about to be born--prenatal healthcare. I assume _x000D_
anything in prenatal healthcare that allows a parent to know _x000D_
more about the value of vaccinations before the child is born _x000D_
is a very effective way to keep the vaccination rate high._x000D_
    Senator Murray.",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Senator Murray._x000D_
    Senator Cassidy.",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,    It will be done.,corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    This time bank is getting full. We've got _x000D_
Senator Franken.",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    Thank you, Senator Franken._x000D_
    Senator Murray, do you have closing remarks?",corker
THE REEMERGENCE OF VACCINE-PREVENTABLE DISEASES: EXPLORING THE PUBLIC HEALTH SUCCESSES AND CHALLENGES,2/10/2015,"    I thank Senator Murray for her work and her _x000D_
staff's work in putting together such an extraordinary group of _x000D_
witnesses today. This has been very, very helpful, and not just _x000D_
to us, but to anyone who has been listening._x000D_
    Dr. Moore, we're, again, so proud of our public health _x000D_
department in Tennessee. I think back, not just on this, but on _x000D_
the quick reaction to the fungal meningitis episode, where your _x000D_
department saved lots of lives._x000D_
    Dr. Sawyer and Dr. Jacks, thank you for your leadership in _x000D_
your field and your testimony. The hope we have is that Dr. _x000D_
Jacks' message goes viral more rapidly than measles does, and _x000D_
that it goes fast._x000D_
    I have a hard time keeping my old Governor's hat off, and _x000D_
it makes me think of the importance of our State organizations. _x000D_
CDC really works through the States. The medical associations _x000D_
work through their legislatures and associations, and they're _x000D_
in touch with parents every day._x000D_
    We would like to take some step to solve this problem. The _x000D_
truth is, in my view, most of that reaction has to be with _x000D_
those who are closest to the parents and who see them _x000D_
regularly. The idea of a medical home for every child who is _x000D_
about to be born is probably the surest and best way for States _x000D_
to approach this, because parents who are talking to their _x000D_
pediatricians are going to make sure their children are _x000D_
vaccinated._x000D_
    I have some closing remarks I'm supposed to make._x000D_
    The hearing record will remain open for 10 days. Members _x000D_
may submit additional information and questions for the record _x000D_
within that time. The next hearing will occur tomorrow at 9:30 _x000D_
to look at the issue of ambush elections._x000D_
    Thank you for being here today. The committee will stand _x000D_
adjourned.",corker
REAUTHORIZING THE HIGHER EDUCATION ACT: OPPORTUNITIES TO IMPROVE STUDENT SUCCESS,8/5/2015,"    The Senate Committee on Health, Education, _x000D_
Labor, and Pensions will please come to order. This is our _x000D_
eighth hearing during this Congress on the reauthorization of _x000D_
the Higher Education Act._x000D_
    Senator Murray and I will each have an opening statement. _x000D_
Then we'll introduce our panel of witnesses. After our _x000D_
witnesses' testimony, Senators will have 5 minutes of questions _x000D_
each._x000D_
    We expect to have a vote at 10:30. We won't be deterred by _x000D_
that. We'll take turns with the gavel, so as long as Senators _x000D_
are here, we'll continue the line of questions so we don't slow _x000D_
things down._x000D_
    Today's hearing is really about finding out if there is a _x000D_
way the Federal Government can help more students finish _x000D_
college. Few students can afford to be stuck with debt and no _x000D_
degree, but that is what's happening to far too many college _x000D_
students. Federal aid programs are designed to help people _x000D_
working to earn a degree or a certificate in 1-, 2-, or 4-year _x000D_
programs._x000D_
    According to the National Student Clearinghouse, only 55 _x000D_
percent of any students complete a degree or certificate within _x000D_
6 years. The problem is even worse for low-income students: 8.6 _x000D_
million low-income students received Pell Grants from the _x000D_
Federal Government last year. Department of Education data says _x000D_
that only 45 percent of these students achieve a degree or _x000D_
certificate within 6 years._x000D_
    There are 7 million borrowers in default on their Federal _x000D_
student loans, and the Department of Education says that _x000D_
borrowers are three times more likely to be in this situation _x000D_
if they did not finish any degree or credential._x000D_
    We know that students who do not finish their program are _x000D_
less likely to benefit with a better job or salary._x000D_
    I'd like to briefly address today: Why are so many American _x000D_
college students leaving before they graduate? What role can _x000D_
the Federal Government play in, No. 1, encouraging students, _x000D_
particularly those receiving Pell Grants and other Federal _x000D_
financial aid, to finish what they've started; and, No. 2, _x000D_
encouraging colleges and universities to help their students _x000D_
make progress and graduate?_x000D_
    I'm going to submit my entire statement to the record, but _x000D_
let me summarize what it says._x000D_
    Why students aren't graduating seems to focus on these _x000D_
things:_x000D_
    Part-time enrollment and slow progress. Students with a _x000D_
full-time course load, meaning 15 credits per semester, who _x000D_
consistently enroll full-time are most likely to graduate. _x000D_
However, a 2013 survey of institutions showed the majority of _x000D_
so-called full-time college students aren't taking the credits _x000D_
needed to finish a 4-year degree for a bachelor's or in 2 years _x000D_
for an associate degree._x000D_
    Inadequate high school education. According to the _x000D_
Community College Research Center, most remedial students never _x000D_
get past remediation._x000D_
    Financial difficulties. Students from low-income _x000D_
backgrounds face pressures, making them more likely to drop _x000D_
out._x000D_
    What can the government do? Senator Bennet and I have _x000D_
offered a proposal to simplify the student aid application _x000D_
form, the FAFSA. Testimony before our committee said that it _x000D_
discourages as many as 2 million students from applying for _x000D_
Federal financial aid. Many students continue working or have _x000D_
to get a job while they're in school._x000D_
    Two years ago, Austin Peay State University in Clarksville _x000D_
testified at this committee about the success it has had with _x000D_
remedial education. Half of Austin Peay students need to take _x000D_
remedial courses once they're enrolled. The university _x000D_
redesigned its remedial education so that students who lack _x000D_
some skills in math, reading, or writing enroll in credit-_x000D_
bearing college courses with additional required workshops to _x000D_
help them catch up._x000D_
    Before using this approach, only 10 percent of the remedial _x000D_
math students ever completed a college-level math class. _x000D_
Seventy percent do now._x000D_
    A maximum Pell is often awarded to a student who is really _x000D_
not attending full-time. That's one reason. Federal aid does _x000D_
not encourage students to complete their degree as quickly as _x000D_
they can._x000D_
    Second--and your testimony reflects this--Federal aid _x000D_
progress requirements seem to lack teeth._x000D_
    Third, Federal aid today can be used to subsidize studies _x000D_
unfocused toward the degree. A student can use the Pell grant _x000D_
to take 90 credits, as many as 90, for a 60-credit associate's _x000D_
degree. The longer a student takes, the less likely they are to _x000D_
finish. Taking classes that get students off course from their _x000D_
goal could be detrimental to completion._x000D_
    Federal policy has emphasized access rather than _x000D_
completion. We are looking to see whether we need to find ways _x000D_
to encourage over 6,000 higher education institutions to _x000D_
prioritize and encourage student success without throwing a _x000D_
big, wet blanket of a Federal mandate that smothers _x000D_
universities, that might work at Austin Peay but might not work _x000D_
at the University of Maryland, that might be good at Yeshiva _x000D_
but might not be good at Harvard._x000D_
    We look forward to the testimony of the witnesses, and we _x000D_
thank you for coming.",corker
